NAME,CODE,CODE2,CODE2CATEG,CODE3,GENERICNAME,DESCRIPTION,CATEGORY,IS_INVENTORY,IS_SERVICE,ACTIVE,MEASUREMENT_UNIT,SALES_PRICE,SALE_INCLUDE_TAX,BUY_PRICE,BUY_PRICE_INCLUDE_TAX,ITEM_TAX,AVAILABLE_AS_TREATMENT,AVAILABLE_AS_DRUG,AVAILABLE_AS_LAB_TEST,AVAILABLE_AS_IMAGING_TEST,AVAILABLE_AS_SURGERY_RELATED,AVAILABLE_AS_INPATIENT_ACCOMM,AVAILABLE_AS_DIAGNOSIS,AVAILABLE_AS_CUSTOM_ITEM_TYPE1,AVAILABLE_AS_CUSTOM_ITEM_TYPE1,AVAILABLE_AS_CUSTOM_ITEM_TYPE2,USE_IN_MEDIC_ACCOUNTS,DURG_DEFAULT_DOSAGE,DRUG_DEFAULT_ADMINISTRATION,DRUG_DEFAULT_FREQUENCY,DRUG_DEFAULT_REFILLS,WARNINGS
ARROW EFAVIRENZ,716055,B24       ,,,Efavirenz,ARROW EFAVIRENZ,,Yes,,Yes,,110.86,124.16,,,,,Yes,,,,,,,,,,,TAB,30,,
ASPEN EFAVIRENZ,710019,B24       ,,,Efavirenz,ASPEN EFAVIRENZ,,Yes,,Yes,,166.37,186.33,,,,,Yes,,,,,,,,,,,TAB,30,,
ADCO-EFAVIRENZ,709545,B24       ,,,Efavirenz,ADCO-EFAVIRENZ,,Yes,,Yes,,166.54,186.52,,,,,Yes,,,,,,,,,,,TAB,30,,
SONKE-EFAVIRENZ,709528,B24       ,,,Efavirenz,SONKE-EFAVIRENZ,,Yes,,Yes,,135.7,151.98,,,,,Yes,,,,,,,,,,,TAB,30,,
ERIGE (AURO-EFAVIRENZ),710594,B24       ,,,Efavirenz,ERIGE (AURO-EFAVIRENZ),,Yes,,Yes,,166.38,186.35,,,,,Yes,,,,,,,,,,,TAB,30,,
STOCRIN,712069,B24       ,,,Efavirenz,STOCRIN,,Yes,,Yes,,222.09,248.74,,,,,Yes,,,,,,,,,,,SUS,120,,
ATRIPLA,267103,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",ATRIPLA,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
TEEVIR (NAMIBIA ONLY),714981,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",TEEVIR (NAMIBIA ONLY),,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
TENOFOVIR / EFAVIRENZ / EMTRIC,267461,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",TENOFOVIR / EFAVIRENZ / EMTRIC,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
MATRIX-TDF/EFT/FTC,267110,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",MATRIX-TDF/EFT/FTC,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
TRUSTIVA,267534,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",TRUSTIVA,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
ATRIPLA,715578,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",ATRIPLA,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
MACLEODS TENOFOVIR+EMITRICITAB,267733,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",MACLEODS TENOFOVIR+EMITRICITAB,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
TRIVENZ,718672,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",TRIVENZ,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
TENOFOVIR / EFAVIRENZ / EMTRIC,967461,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",TENOFOVIR / EFAVIRENZ / EMTRIC,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
ATRIPLA,967103,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",ATRIPLA,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
MATRIX-TDF/EFT/FTC,967110,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",MATRIX-TDF/EFT/FTC,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
TRUSTIVA,967534,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",TRUSTIVA,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
ATRIPLA,270013,B24       ,,,"Emitricitabine, tenofovir disoproxil and efavirenz",ATRIPLA,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
LAMIVUDINE,267458,B24       ,,,Lamivudine,LAMIVUDINE,,Yes,,Yes,,14.98,16.78,,,,,Yes,,,,,,,,,,,TAB,30,,
MATRIX-LAMIVUDINE,267109,B24       ,,,Lamivudine,MATRIX-LAMIVUDINE,,Yes,,Yes,,18.5,20.72,,,,,Yes,,,,,,,,,,,TAB,60,,
LAMIVUDINE,900160,B24       ,,,Lamivudine,LAMIVUDINE,,Yes,,Yes,,18.5,20.72,,,,,Yes,,,,,,,,,,,TAB,60,,
SONKE-LAMIVUDINE,703378,B24       ,,,Lamivudine,SONKE-LAMIVUDINE,,Yes,,Yes,,29.87,33.45,,,,,Yes,,,,,,,,,,,TAB,60,,
CIPLA-LAMIVUDINE,701282,B24       ,,,Lamivudine,CIPLA-LAMIVUDINE,,Yes,,Yes,,97.45,109.14,,,,,Yes,,,,,,,,,,,TAB,60,,
LAMIVUDINE,967458,B24       ,,,Lamivudine,LAMIVUDINE,,Yes,,Yes,,97.45,109.14,,,,,Yes,,,,,,,,,,,TAB,60,,
3TC,821632,B24       ,,,Lamivudine,3TC,,Yes,,Yes,,121.07,135.6,,,,,Yes,,,,,,,,,,,TAB,60,,
KIVEXA,707321,B24       ,,,Lamivudine and abacavir,KIVEXA,,Yes,,Yes,,290.48,325.34,,,,,Yes,,,,,,,,,,,TAB,30,,
ALUVIA,710028,B24       ,,,Lopinavir and Ritonavir,ALUVIA,,Yes,,Yes,,318.15,356.33,,,,,Yes,,,,,,,,,,,TAB,120,,
LOPINAVIR / RITONAVIR,967459,B24       ,,,Lopinavir and Ritonavir,LOPINAVIR / RITONAVIR,,Yes,,Yes,,317.53,355.63,,,,,Yes,,,,,,,,,,,TAB,120,,
ASPEN NEVIRAPINE,703718,B24       ,,,Nevirapine,ASPEN NEVIRAPINE,,Yes,,Yes,,191.2,214.14,,,,,Yes,,,,,,,,,,,TAB,60,,
NEVIRAPINE,900164,B24       ,,,Nevirapine,NEVIRAPINE,,Yes,,Yes,,189.88,212.67,,,,,Yes,,,,,,,,,,,TAB,60,,
VIRAMUNE,840645,B24       ,,,Nevirapine,VIRAMUNE,,Yes,,Yes,,190.08,212.89,,,,,Yes,,,,,,,,,,,TAB,60,,
MATRIX-NEVIRPINE,267113,B24       ,,,Nevirapine,MATRIX-NEVIRPINE,,Yes,,Yes,,191.92,214.95,,,,,Yes,,,,,,,,,,,TAB,60,,
ADCO-NEVIRAPINE,707961,B24       ,,,Nevirapine,ADCO-NEVIRAPINE,,Yes,,Yes,,182.79,204.72,,,,,Yes,,,,,,,,,,,TAB,60,,
NEVIVIR,267124,B24       ,,,Nevirapine,NEVIVIR,,Yes,,Yes,,182.79,204.72,,,,,Yes,,,,,,,,,,,TAB,60,,
NEVIVIR,717003,B24       ,,,Nevirapine,NEVIVIR,,Yes,,Yes,,182.79,204.72,,,,,Yes,,,,,,,,,,,TAB,60,,
MACLEODS NEVIRAPINE,267732,B24       ,,,Nevirapine,MACLEODS NEVIRAPINE,,Yes,,Yes,,179.65,201.21,,,,,Yes,,,,,,,,,,,TAB,60,,
SONKE-NEVIRAPINE,709533,B24       ,,,Nevirapine,SONKE-NEVIRAPINE,,Yes,,Yes,,172.5,193.2,,,,,Yes,,,,,,,,,,,TAB,60,,
CIPLA-NEVIRAPINE,704036,B24       ,,,Nevirapine,CIPLA-NEVIRAPINE,,Yes,,Yes,,191.2,214.14,,,,,Yes,,,,,,,,,,,TAB,60,,
VARI-NEVIRAPINE,714831,B24       ,,,Nevirapine,VARI-NEVIRAPINE,,Yes,,Yes,,191.02,213.94,,,,,Yes,,,,,,,,,,,TAB,60,,
NEVIMUNE,267117,B24       ,,,Nevirapine,NEVIMUNE,,Yes,,Yes,,0.01,0.01,,,,,Yes,,,,,,,,,,,TAB,60,,
STRIDES NEVIRAPINE 200MG,267613,B24       ,,,Nevirapine,STRIDES NEVIRAPINE 200MG,,Yes,,Yes,,170.35,190.79,,,,,Yes,,,,,,,,,,,TAB,60,,
NEVIR,717492,B24       ,,,Nevirapine,NEVIR,,Yes,,Yes,,179.65,201.21,,,,,Yes,,,,,,,,,,,TAB,60,,
MACLEODS NEVIRAPINE,967732,B24       ,,,Nevirapine,MACLEODS NEVIRAPINE,,Yes,,Yes,,179.65,201.21,,,,,Yes,,,,,,,,,,,TAB,60,,
NEVIMAT (NAMIBIA ONLY),718213,B24       ,,,Nevirapine,NEVIMAT (NAMIBIA ONLY),,Yes,,Yes,,179.65,201.21,,,,,Yes,,,,,,,,,,,TAB,60,,
NEVIVIR,967124,B24       ,,,Nevirapine,NEVIVIR,,Yes,,Yes,,54.05,60.54,,,,,Yes,,,,,,,,,,,TAB,60,,
NEVIMUNE,967117,B24       ,,,Nevirapine,NEVIMUNE,,Yes,,Yes,,56.35,63.11,,,,,Yes,,,,,,,,,,,TAB,60,,
MATRIX-NEVIRPINE,967113,B24       ,,,Nevirapine,MATRIX-NEVIRPINE,,Yes,,Yes,,55.61,62.28,,,,,Yes,,,,,,,,,,,TAB,60,,
STRIDES NEVIRAPINE 200MG,967613,B24       ,,,Nevirapine,STRIDES NEVIRAPINE 200MG,,Yes,,Yes,,56.35,63.11,,,,,Yes,,,,,,,,,,,TAB,60,,
CIPLA-NEVIRAPINE,704040,B24       ,,,Nevirapine,CIPLA-NEVIRAPINE,,Yes,,Yes,,123.4,138.21,,,,,Yes,,,,,,,,,,,TAB,60,,
3TC ORAL,821640,B24       ,,,Lamivudine,3TC ORAL,,Yes,,Yes,,141.98,159.02,,,,,Yes,,,,,,,,,,,TAB,60,,
ISENTRESS,715825,B24       ,,,Raltegravir,ISENTRESS,,Yes,,Yes,,840.77,941.66,,,,,Yes,,,,,,,,,,,TAB,60,,
NORVIR,267640,B24       ,,,Ritonavir,NORVIR,,Yes,,Yes,,83.96,94.04,,,,,Yes,,,,,,,,,,,TAB,60,,
NORVIR,836095,B24       ,,,Ritonavir,NORVIR,,Yes,,Yes,,83.35,93.35,,,,,Yes,,,,,,,,,,,SUS,60,,
NORVIR,967640,B24       ,,,Ritonavir,NORVIR,,Yes,,Yes,,83.35,93.35,,,,,Yes,,,,,,,,,,,TAB,60,,
INVIRASE,825697,B24       ,,,Saquinavir,INVIRASE,,Yes,,Yes,,783.82,877.88,,,,,Yes,,,,,,,,,,,CAP,270,,
RICOVIR,718283,B24       ,,,Tenofovir disoproxil,RICOVIR,,Yes,,Yes,,140.19,157.01,,,,,Yes,,,,,,,,,,,TAB,30,,
TENOFOVIR DISOPROXIL FUMARATE,900233,B24       ,,,Tenofovir disoproxil,TENOFOVIR DISOPROXIL FUMARATE,,Yes,,Yes,,139.91,156.7,,,,,Yes,,,,,,,,,,,TAB,30,,
TENOFOVIR WINTHROP,717779,B24       ,,,Tenofovir disoproxil,TENOFOVIR WINTHROP,,Yes,,Yes,,140.54,157.4,,,,,Yes,,,,,,,,,,,TAB,30,,
ASPEN TENOFOVIR,715056,B24       ,,,Tenofovir disoproxil,ASPEN TENOFOVIR,,Yes,,Yes,,141.83,158.85,,,,,Yes,,,,,,,,,,,TAB,30,,
MATRIX- TDF,967123,B24       ,,,Tenofovir disoproxil,MATRIX- TDF,,Yes,,Yes,,109.25,122.36,,,,,Yes,,,,,,,,,,,TAB,30,,
TENOFOVIR,967462,B24       ,,,Tenofovir disoproxil,TENOFOVIR,,Yes,,Yes,,109.25,122.36,,,,,Yes,,,,,,,,,,,TAB,30,,
STRIDES TDF/ FTC,267719,B24       ,,,Tenofovir disoproxil and emtricitabine,STRIDES TDF/ FTC,,Yes,,Yes,,111.55,124.94,,,,,Yes,,,,,,,,,,,TAB,30,,
TENOFOVIR / EMTRICITABINE,267460,B24       ,,,Tenofovir disoproxil and emtricitabine,TENOFOVIR / EMTRICITABINE,,Yes,,Yes,,112.71,126.24,,,,,Yes,,,,,,,,,,,TAB,30,,
MACLEODS TENOFOVIR+EMITRICITAB,267735,B24       ,,,Tenofovir disoproxil and emtricitabine,MACLEODS TENOFOVIR+EMITRICITAB,,Yes,,Yes,,113.98,127.66,,,,,Yes,,,,,,,,,,,TAB,14,,
TRUVADA,708254,B24       ,,,Tenofovir disoproxil and emtricitabine,TRUVADA,,Yes,,Yes,,487.82,546.36,,,,,Yes,,,,,,,,,,,TAB,30,,
TENOF-EM,267628,B24       ,,,Tenofovir disoproxil and emtricitabine,TENOF-EM,,Yes,,Yes,,212.37,237.85,,,,,Yes,,,,,,,,,,,TAB,30,,
MATRIX- TDF/FTC,267207,B24       ,,,Tenofovir disoproxil and emtricitabine,MATRIX- TDF/FTC,,Yes,,Yes,,214.03,239.71,,,,,Yes,,,,,,,,,,,TAB,30,,
RICOVIR-EM (NAMIBIA ONLY),716681,B24       ,,,Tenofovir disoproxil and emtricitabine,RICOVIR-EM (NAMIBIA ONLY),,Yes,,Yes,,210.44,235.69,,,,,Yes,,,,,,,,,,,TAB,30,,
TENCITAB ,715579,B24       ,,,Tenofovir disoproxil and emtricitabine,TENCITAB ,,Yes,,Yes,,210.83,236.13,,,,,Yes,,,,,,,,,,,TAB,30,,
EMTRICITABINE/TENOFOVIR 200MG/,900237,B24       ,,,Tenofovir disoproxil and emtricitabine,EMTRICITABINE/TENOFOVIR 200MG/,,Yes,,Yes,,204.7,229.26,,,,,Yes,,,,,,,,,,,TAB,30,,
TRUVADA ,707944,B24       ,,,Tenofovir disoproxil and emtricitabine,TRUVADA ,,Yes,,Yes,,487.82,546.36,,,,,Yes,,,,,,,,,,,TAB,30,,
MACLEODS TENOFOVIR+EMITRICITAB,967735,B24       ,,,Tenofovir disoproxil and emtricitabine,MACLEODS TENOFOVIR+EMITRICITAB,,Yes,,Yes,,210.45,235.7,,,,,Yes,,,,,,,,,,,TAB,30,,
TENOFOVIR / EMTRICITABINE,967460,B24       ,,,Tenofovir disoproxil and emtricitabine,TENOFOVIR / EMTRICITABINE,,Yes,,Yes,,210.96,236.28,,,,,Yes,,,,,,,,,,,TAB,30,,
STRIDES TDF/ FTC,967719,B24       ,,,Tenofovir disoproxil and emtricitabine,STRIDES TDF/ FTC,,Yes,,Yes,,212.37,237.85,,,,,Yes,,,,,,,,,,,TAB,30,,
MATRIX- TDF/FTC,967207,B24       ,,,Tenofovir disoproxil and emtricitabine,MATRIX- TDF/FTC,,Yes,,Yes,,168.37,188.57,,,,,Yes,,,,,,,,,,,TAB,30,,
TYRICTEN 200/300MG,715071,B24       ,,,Tenofovir disoproxil and emtricitabine,TYRICTEN 200/300MG,,Yes,,Yes,,316.25,354.2,,,,,Yes,,,,,,,,,,,TAB,30,,
TENOF-EM,967628,B24       ,,,Tenofovir disoproxil and emtricitabine,TENOF-EM,,Yes,,Yes,,169.92,190.31,,,,,Yes,,,,,,,,,,,TAB,30,,
ADCO EMTEVIR 200MG/300MG,715997,B24       ,,,Tenofovir disoproxil and emtricitabine,ADCO EMTEVIR 200MG/300MG,,Yes,,Yes,,236.18,264.52,,,,,Yes,,,,,,,,,,,TAB,30,,
RETROVIR (AZT),885317,B24       ,,,Zidovudine,RETROVIR (AZT),,Yes,,Yes,,347.19,388.85,,,,,Yes,,,,,,,,,,,TAB,60,,
ADCO-ZIDOVUDINE,707960,B24       ,,,Zidovudine,ADCO-ZIDOVUDINE,,Yes,,Yes,,245.73,275.22,,,,,Yes,,,,,,,,,,,TAB,60,,
ADCO- LAMIVUDINE,707962,B24       ,,,Lamivudine,ADCO- LAMIVUDINE,,Yes,,Yes,,97.36,109.04,,,,,Yes,,,,,,,,,,,TAB,60,,
RANBAXY-LAMZID,267210,B24       ,,,Zidovudine and lamivudine,RANBAXY-LAMZID,,Yes,,Yes,,0.01,0.01,,,,,Yes,,,,,,,,,,,TAB,60,,
ZIDOLAM 150MG/300MG (NAMIBIA ONLY),713634,B24       ,,,Zidovudine and lamivudine,ZIDOLAM 150MG/300MG (NAMIBIA ONLY),,Yes,,Yes,,244.77,274.14,,,,,Yes,,,,,,,,,,,TAB,60,,
ZOVILAM (NAMIBIA ONLY) TAB,714982,B24       ,,,Zidovudine and lamivudine,ZOVILAM (NAMIBIA ONLY) TAB,,Yes,,Yes,,142.09,159.14,,,,,Yes,,,,,,,,,,,TAB,60,,
CIPLA-DUOVIR,707300,B24       ,,,Zidovudine and lamivudine,CIPLA-DUOVIR,,Yes,,Yes,,313.33,350.93,,,,,Yes,,,,,,,,,,,TAB,60,,
MATRIX-LAM+ZIDO,267108,B24       ,,,Zidovudine and lamivudine,MATRIX-LAM+ZIDO,,Yes,,Yes,,138.26,154.85,,,,,Yes,,,,,,,,,,,TAB,60,,
LAMIVUDINE / ZIDOVUDINE,267457,B24       ,,,Zidovudine and lamivudine,LAMIVUDINE / ZIDOVUDINE,,Yes,,Yes,,137.11,153.56,,,,,Yes,,,,,,,,,,,TAB,60,,
ADCO LAMIVUDINE & ZIDOVUDINE 1,715992,B24       ,,,Zidovudine and lamivudine,ADCO LAMIVUDINE & ZIDOVUDINE 1,,Yes,,Yes,,170.65,191.13,,,,,Yes,,,,,,,,,,,TAB,60,,
COMBIVIR,875821,B24       ,,,Zidovudine and lamivudine,COMBIVIR,,Yes,,Yes,,244.77,274.14,,,,,Yes,,,,,,,,,,,TAB,60,,
ZIDOLAM,267201,B24       ,,,Zidovudine and lamivudine,ZIDOLAM,,Yes,,Yes,,244.77,274.14,,,,,Yes,,,,,,,,,,,TAB,60,,
SONKE-LAMIVUDINE AND ZIDOVUDINE,707971,B24       ,,,Zidovudine and lamivudine,SONKE-LAMIVUDINE AND ZIDOVUDINE,,Yes,,Yes,,168.67,188.91,,,,,Yes,,,,,,,,,,,TAB,60,,
MATRIX-LAM+ZIDO,967108,B24       ,,,Zidovudine and lamivudine,MATRIX-LAM+ZIDO,,Yes,,Yes,,114.22,127.93,,,,,Yes,,,,,,,,,,,TAB,60,,
ZIDOLAM,967201,B24       ,,,Zidovudine and lamivudine,ZIDOLAM,,Yes,,Yes,,136.72,153.13,,,,,Yes,,,,,,,,,,,TAB,60,,
LAMIVUDINE / ZIDOVUDINE,967457,B24       ,,,Zidovudine and lamivudine,LAMIVUDINE / ZIDOVUDINE,,Yes,,Yes,,136.72,153.13,,,,,Yes,,,,,,,,,,,TAB,60,,
ASPEN LAMZID,703627,B24       ,,,Zidovudine and lamivudine,ASPEN LAMZID,,Yes,,Yes,,328.83,368.29,,,,,Yes,,,,,,,,,,,TAB,60,,
MATRIX-ABACAVIR,967651,B24,,,Abacavir,MATRIX-ABACAVIR,,Yes,,Yes,,452.17,506.43,,,,,Yes,,,,,,,,,,,TAB,60,,
MATRIX-ABACAVIR,267111,B24,,,Abacavir,MATRIX-ABACAVIR,,Yes,,Yes,,452.17,506.43,,,,,Yes,,,,,,,,,,,TAB,60,,
PREZISTA 600MG,719711,B24,,,Darunavir,PREZISTA 600MG,,Yes,,Yes,,707.25,792.12,,,,,Yes,,,,,,,,,,,TAB,60,,
MACLEODS TENOFOVIR+EMITRICITAB,967733,B24,,,"Emitricitabine, tenofovir disoproxil and efavirenz",MACLEODS TENOFOVIR+EMITRICITAB,,Yes,,Yes,,262,293.44,,,,,Yes,,,,,,,,,,,TAB,30,,
CIPLA-ABACAVIR,714098,B23.8     ,,,Abacavir,CIPLA-ABACAVIR,,Yes,,Yes,,722.2,808.86,,,,,Yes,,,,,,,,,,,TAB,60,,
ADCO-ABACAVIR,715347,B23.0     ,,,Abacavir,ADCO-ABACAVIR,,Yes,,Yes,,452.4,506.69,,,,,Yes,,,,,,,,,,,TAB,60,,
APEX-FLUCONAZOLE,707685,B20.4     ,,,Fluconazole,APEX-FLUCONAZOLE,,Yes,,Yes,,16.8,18.82,,,,,Yes,,,,,,,,,,,CAP,1,,
LOVIRE,838241,B02.3     ,,,Aciclovir,LOVIRE,,Yes,,Yes,,107.36,120.24,,,,,Yes,,,,,,,,,,,TAB,25,,
APO-ACYCLO,844861,B02.3     ,,,Aciclovir,APO-ACYCLO,,Yes,,Yes,,323.04,361.8,,,,,Yes,,,,,,,,,,,TAB,70,,
ADCO-ACYCLOVIR,827282,B02.3     ,,,Aciclovir,ADCO-ACYCLOVIR,,Yes,,Yes,,75.79,84.88,,,,,Yes,,,,,,,,,,,TAB,70,,
ACTIVIR,826235,B02.3     ,,,Aciclovir,ACTIVIR,,Yes,,Yes,,56.56,63.35,,,,,Yes,,,,,,,,,,,CRM,2,,
ACYCLOVIR,290005,B02.3     ,,,Aciclovir,ACYCLOVIR,,Yes,,Yes,,72.19,80.85,,,,,Yes,,,,,,,,,,,TAB,70,,
ZOVIRAX DISP,833711,B02.3,,,Aciclovir,ZOVIRAX DISP,,Yes,,Yes,,1274.03,1426.91,,,,,Yes,,,,,,,,,,,TAB,70,,
ACYCLOVIR,907154,B02.3,,,Aciclovir,ACYCLOVIR,,Yes,,Yes,,323.49,362.31,,,,,Yes,,,,,,,,,,,TAB,70,,
CYCLIVEX,860581,B02.3,,,Aciclovir,CYCLIVEX,,Yes,,Yes,,305.68,342.36,,,,,Yes,,,,,,,,,,,TAB,70,,
VYROHEXAL,884979,B02.3,,,Aciclovir,VYROHEXAL,,Yes,,Yes,,325.82,364.92,,,,,Yes,,,,,,,,,,,TAB,70,,
ACYCLOVIR,906875,B02.3,,,Aciclovir,ACYCLOVIR,,Yes,,Yes,,325.84,364.94,,,,,Yes,,,,,,,,,,,TAB,70,,
LOVIRE,838225,B02.3,,,Aciclovir,LOVIRE,,Yes,,Yes,,94.35,105.67,,,,,Yes,,,,,,,,,,,TAB,70,,
ACICLOVIR SANDOZ,717371,B02.3,,,Aciclovir,ACICLOVIR SANDOZ,,Yes,,Yes,,282.42,316.31,,,,,Yes,,,,,,,,,,,TAB,70,,
ACYCLOVIR,290006,B02.3,,,Aciclovir,ACYCLOVIR,,Yes,,Yes,,25.07,28.08,,,,,Yes,,,,,,,,,,,TAB,70,,
LOVIRE,838233,B02.3,,,Aciclovir,LOVIRE,,Yes,,Yes,,259.2,290.3,,,,,Yes,,,,,,,,,,,TAB,70,,
ACITAB-400 DT,704779,B02.3,,,Aciclovir,ACITAB-400 DT,,Yes,,Yes,,300.99,337.11,,,,,Yes,,,,,,,,,,,TAB,70,,
ACYCLOVIR,905984,B02.3,,,Aciclovir,ACYCLOVIR,,Yes,,Yes,,75.81,84.91,,,,,Yes,,,,,,,,,,,TAB,70,,
ZOVIRAX 4.5G,779407,B02.3,,,Aciclovir,ZOVIRAX 4.5G,,Yes,,Yes,,279.1,312.59,,,,,Yes,,,,,,,,,,,CRM,4,,
ACICLOVIR SANDOZ,717370,B02.3,,,Aciclovir,ACICLOVIR SANDOZ,,Yes,,Yes,,86.91,97.34,,,,,Yes,,,,,,,,,,,TAB,70,,
VAGMYCIN [60 G],832480,B02.3,,,Amphotericin,VAGMYCIN [60 G],,Yes,,Yes,,135.24,151.47,,,,,Yes,,,,,,,,,,,CRM,60,,
ADCO-ACYCLOVIR,824674,B00.9     ,,,Aciclovir,ADCO-ACYCLOVIR,,Yes,,Yes,,130.64,146.32,,,,,Yes,,,,,,,,,,,CRM,2,,
ACYCLOVIR,290266,B00.9     ,,,Aciclovir,ACYCLOVIR,,Yes,,Yes,,25.07,28.08,,,,,Yes,,,,,,,,,,,CRM,1,,
ACYCLOVIR,906026,B00.9     ,,,Aciclovir,ACYCLOVIR,,Yes,,Yes,,75.81,84.91,,,,,Yes,,,,,,,,,,,CRM,2,,
HERPEX,967141,B00.9     ,,,Aciclovir,HERPEX,,Yes,,Yes,,16.64,18.64,,,,,Yes,,,,,,,,,,,CRM,5,,
HERPEX,267141,B00.9,,,Aciclovir,HERPEX,,Yes,,Yes,,23.82,26.68,,,,,Yes,,,,,,,,,,,CRM,5,,
LOVIRE,701035,B00.9,,,Aciclovir,LOVIRE,,Yes,,Yes,,23.9,26.77,,,,,Yes,,,,,,,,,,,CRM,5,,
ACITOP,873551,B00.9,,,Aciclovir,ACITOP,,Yes,,Yes,,25.02,28.02,,,,,Yes,,,,,,,,,,,CRM,2,,
ACTIVIR PUMP PACK,823473,B00.9,,,Aciclovir,ACTIVIR PUMP PACK,,Yes,,Yes,,72.13,80.79,,,,,Yes,,,,,,,,,,,CRM,2,,
FAMVIR,815853,B00       ,,,Famciclovir,FAMVIR,,Yes,,Yes,,644.01,721.29,,,,,Yes,,,,,,,,,,,TAB,21,,
ALDARA CREAM 250MG,851884,A63.0     ,,,Imiquimod,ALDARA CREAM 250MG,,Yes,,Yes,,955.08,1069.69,,,,,Yes,,,,,,,,,,,CRM,12,,
DOXYCYCLINE HYDROCHLORIDE,900621,A49.9     ,,,Doxycycline,DOXYCYCLINE HYDROCHLORIDE,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
DOXYCYL,809667,A49.9     ,,,Doxycycline,DOXYCYL,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
APO DOXYCYCLINE 100MG,267237,A49.9     ,,,Doxycycline,APO DOXYCYCLINE 100MG,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
REMYCIN,267437,A49.9     ,,,Doxycycline,REMYCIN,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
DOXYCLIN 100MG CAPSULES,267030,A49.9     ,,,Doxycycline,DOXYCLIN 100MG CAPSULES,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
CYCLIDOX,716944,A49.9     ,,,Doxycycline,CYCLIDOX,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
DOXITAB,838691,A49.9     ,,,Doxycycline,DOXITAB,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,TAB,1000,,
DOXYCYL,808407,A49.9     ,,,Doxycycline,DOXYCYL,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
A-LENNON DOXYCYCLINE HCL,893402,A49.9     ,,,Doxycycline,A-LENNON DOXYCYCLINE HCL,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
DOXIMAL,883992,A49.9     ,,,Doxycycline,DOXIMAL,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
DOXYCYCLINE HCL,290305,A49.9     ,,,Doxycycline,DOXYCYCLINE HCL,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
RANDOCLIN ,880914,A49.9     ,,,Doxycycline,RANDOCLIN ,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
APO DOXYCYCLINE 100MG,967237,A49.9     ,,,Doxycycline,APO DOXYCYCLINE 100MG,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
DOXYHEXAL 100,868248,A49.9     ,,,Doxycycline,DOXYHEXAL 100,,Yes,,Yes,,239.41,268.14,,,,,Yes,,,,,,,,,,,CAP,1000,,
